"","solution","distance","distance_from_optimum"
"24","60, 71, 36, 69, 48, 21, 47, 5, 29, 75, 68, 2, 6, 17, 51, 3, 44, 40, 72, 12, 39, 50, 25, 9, 32, 33, 16, 49, 63, 1, 73, 74, 4, 34, 67, 26, 76, 30, 28, 62, 22, 61, 64, 23, 41, 42, 43, 56, 24, 18, 55, 31, 58, 10, 38, 11, 65, 7, 46, 19, 14, 59, 66, 53, 35, 8, 54, 27, 52, 13, 57, 45, 15, 37, 70, 20",790.688334883554,245.688334883554
"25","7, 35, 58, 72, 9, 39, 53, 38, 65, 14, 52, 45, 74, 21, 47, 71, 69, 37, 15, 13, 19, 8, 67, 46, 34, 26, 44, 32, 17, 12, 40, 3, 1, 41, 42, 61, 28, 22, 64, 43, 23, 56, 62, 2, 33, 51, 6, 4, 68, 75, 76, 49, 25, 55, 18, 24, 50, 16, 63, 73, 30, 5, 27, 29, 48, 36, 60, 70, 20, 57, 54, 59, 66, 11, 10, 31",909.457316872941,364.457316872941
"26","60, 37, 47, 36, 70, 69, 28, 41, 23, 56, 43, 1, 49, 18, 24, 51, 2, 67, 46, 34, 52, 8, 19, 54, 35, 65, 38, 10, 58, 40, 12, 72, 7, 53, 11, 14, 59, 66, 31, 50, 3, 6, 63, 33, 16, 44, 55, 25, 32, 9, 39, 17, 26, 76, 75, 68, 4, 29, 45, 27, 13, 15, 57, 20, 5, 21, 61, 22, 64, 42, 73, 62, 74, 30, 48, 71",850.162583409171,305.162583409171
"27","19, 14, 11, 59, 35, 7, 39, 9, 50, 32, 25, 3, 16, 51, 30, 45, 27, 57, 53, 58, 12, 17, 72, 40, 44, 26, 68, 76, 75, 4, 28, 69, 60, 70, 37, 36, 48, 47, 74, 21, 61, 22, 62, 6, 2, 42, 1, 63, 33, 73, 64, 43, 41, 56, 23, 49, 24, 18, 55, 31, 66, 65, 38, 10, 46, 52, 13, 15, 20, 71, 5, 29, 67, 34, 8, 54",887.983173993352,342.983173993352
"28","46, 7, 8, 59, 38, 53, 34, 52, 13, 57, 37, 71, 60, 70, 15, 5, 20, 54, 14, 35, 68, 17, 12, 10, 65, 11, 66, 19, 27, 45, 4, 75, 6, 67, 76, 26, 72, 9, 25, 55, 31, 58, 39, 40, 51, 42, 21, 61, 28, 1, 63, 23, 56, 49, 44, 24, 18, 50, 32, 3, 16, 62, 22, 64, 41, 43, 33, 73, 2, 74, 30, 69, 36, 47, 48, 29",896.188194165724,351.188194165724
"29","62, 51, 4, 29, 21, 61, 69, 36, 71, 60, 70, 47, 74, 28, 41, 23, 56, 49, 16, 24, 18, 63, 1, 33, 68, 6, 73, 43, 64, 42, 22, 2, 30, 48, 5, 57, 15, 54, 59, 66, 65, 38, 11, 14, 35, 7, 72, 39, 44, 32, 50, 25, 55, 31, 10, 9, 53, 58, 12, 3, 40, 76, 34, 8, 46, 19, 52, 67, 26, 17, 75, 27, 13, 20, 37, 45",899.017699305241,354.017699305241
"30","28, 22, 73, 63, 62, 1, 74, 30, 2, 49, 23, 56, 64, 42, 41, 43, 33, 16, 6, 68, 4, 75, 76, 3, 44, 24, 39, 58, 9, 25, 55, 50, 18, 17, 26, 12, 51, 32, 40, 72, 31, 38, 10, 11, 53, 65, 66, 59, 14, 19, 35, 67, 52, 46, 34, 48, 45, 29, 27, 13, 7, 8, 54, 57, 15, 5, 37, 20, 36, 71, 60, 70, 47, 69, 21, 61",819.068884600366,274.068884600366
"31","54, 19, 8, 29, 15, 52, 2, 6, 75, 68, 11, 66, 35, 67, 51, 40, 26, 63, 3, 44, 9, 72, 39, 10, 58, 46, 4, 5, 48, 20, 70, 37, 47, 60, 71, 69, 21, 22, 61, 36, 57, 34, 76, 12, 31, 38, 65, 53, 14, 59, 13, 27, 45, 30, 74, 62, 28, 43, 73, 17, 33, 1, 42, 64, 41, 56, 23, 49, 24, 16, 50, 25, 55, 18, 32, 7",989.278118383109,444.278118383109
"32","23, 22, 62, 28, 47, 37, 36, 69, 70, 60, 71, 15, 5, 57, 13, 54, 46, 52, 34, 26, 11, 14, 59, 38, 65, 66, 53, 40, 16, 63, 42, 64, 56, 24, 18, 50, 55, 9, 10, 12, 67, 58, 31, 25, 72, 39, 32, 44, 3, 51, 17, 75, 76, 68, 45, 29, 20, 21, 61, 74, 27, 19, 8, 35, 7, 48, 6, 4, 30, 2, 73, 1, 43, 41, 33, 49",920.705280392858,375.705280392858
"33","10, 66, 38, 65, 51, 1, 73, 63, 49, 56, 44, 50, 18, 72, 39, 32, 40, 3, 16, 46, 8, 52, 54, 27, 35, 53, 7, 34, 4, 45, 30, 76, 67, 26, 75, 6, 17, 12, 68, 64, 42, 33, 2, 47, 69, 71, 20, 60, 70, 36, 37, 15, 57, 48, 5, 59, 58, 11, 14, 19, 13, 29, 74, 28, 21, 61, 22, 62, 41, 23, 43, 24, 55, 25, 9, 31",993.928242775007,448.928242775007
